gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1.0,-0.4402778489254012,0,0,-1.2391590779462565,1,0,0,0,1,1,0,0,1,0.5013131841447482,-0.9396263969648582,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,-0.2611257875327253,1,0,0,1,0,1,1,1,1,0.27523723932706673,-0.14194435456900756,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,0.06488530927178511,1,0,1,1,0,0,0,1,0,-0.014006984189673052,-0.10064878717124216,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,1,-0.5463854972366718,1,0,0,0,0,0,0,0,0,-1.4718643636389874,-0.83099102404567,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,-0.7093910456389271,1,1,0,0,0,0,0,0,1,0.37331430362297285,-0.5077334718769524,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,1.2059241480875715,1,0,1,0,1,0,0,0,0,-0.3331730239322822,0.5051225344744376,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,2.2712930083598994,0,0,0.3908964060762955,1,1,0,1,1,0,1,1,1,1.3291500997271415,0.9015688100482807,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.9538993682423098,1,0,1,1,0,0,1,1,1,0.3284315792841686,-0.6963555557793053,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-0.34262856173385287,1,0,1,0,0,0,0,0,1,-0.45286028883576074,-0.4437926601445492,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,1,0,1.4504324706909542,0,0,1,1,1,0,0,0,1,-0.7587277435890946,0.30224233376879417,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,-0.05736885202990629,1,0,0,0,1,1,0,0,0,-0.34647160892155754,-0.27989053107143047,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,0,1,1,-0.2833033302224995,-0.982091747939364,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,-0.4648827230355443,1,1,0,0,1,1,1,1,1,1.3740328240659456,-0.013731660280595701,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,1.2466755351881353,1,0,0,1,0,0,1,1,1,1.0382435530867422,1.6900912263243706,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,2.2712930083598994,0,0,-1.2391590779462565,1,0,0,0,0,0,0,1,1,0.4979885378974296,-0.9365584739994443,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,1,1.1651727609870077,0,0,0,1,1,1,1,1,1,-0.11042172536191934,0.6489397002488037,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,0,0,0,0.12895280444503776,-0.9766180436557478,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-0.5871368843372357,1,0,0,0,0,0,0,0,0,-1.5001238567411976,-0.8253848914326116,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,-1.0761535295440012,1,0,0,0,0,0,0,0,0,-1.52173405734877,-0.9603514305225821,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,0.02413392217122131,1,1,0,1,0,0,1,1,1,1.171229402979496,0.4588829761108254,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-0.6686396585383633,1,0,0,0,0,0,0,0,0,-1.4801759792572844,-0.8623765381235012,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,0,0.9614158254841887,1,0,0,0,1,1,1,1,1,1.1280090017643511,1.4957526528677572,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,1,-0.3833799488344167,1,0,0,0,0,0,0,0,0,-1.4951368873702193,-0.8014595065800313,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,-0.9538993682423098,1,0,0,0,1,0,0,0,1,0.3001720861819581,-0.6960244849556995,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.2712930083598994,1,0,-0.7501424327394909,1,1,0,1,0,0,1,1,1,1.177878695474134,-0.4022543074761397,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,-0.7093910456389271,1,1,0,0,0,0,0,0,1,0.3367431949024657,-0.5181511671264153,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-1.116904916644565,1,0,0,0,0,0,0,0,0,-1.4868252717519221,-0.9647436367824193,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,0,1.1651727609870077,1,1,1,1,0,0,1,1,1,1.3773574703132647,1.8072682264925886,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,1.5319352448920818,1,1,1,1,1,1,1,1,1,1.7214583569107653,2.591729507332447,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.7093910456389271,1,1,1,0,0,0,1,1,1,1.1612554642375397,-0.31531510919725264,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,-0.9946507553428736,1,0,0,0,0,0,0,0,0,-1.498461533617538,-0.9494260933435903,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,-0.9946507553428736,1,0,0,0,0,0,0,0,0,-1.5051108261121757,-0.9353445476462229,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-1.1576563037451288,0,0,1,0,0,0,0,0,1,-1.184282463245907,-0.9583429341927068,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,0.06488530927178511,1,0,1,1,0,0,0,0,0,-0.3248614083139851,-0.17476450888246398,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,0,1.4504324706909542,1,1,1,1,1,1,1,1,1,0.8653619482261621,1.775330927708748,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,1,0.5131505673779869,0,0,0,1,1,1,0,1,0,-0.45784725820673894,-0.00730888630264281,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,2.2712930083598994,0,0,-0.9538993682423098,1,1,0,0,1,0,1,0,1,0.8420894244949301,-0.6463638614148273,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-0.4241313359349805,1,1,1,0,0,1,0,0,1,-0.19021323529757186,-0.4535923565232814,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-1.2391590779462565,1,0,0,0,0,0,0,0,0,-1.4785136561336252,-0.9887352357997208,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,0,1.5319352448920818,1,1,0,1,1,1,1,0,0,0.2719125930797481,1.3174379072736653,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,1,-0.913147981141746,1,1,1,0,1,1,0,1,0,0.291860470563661,-0.7008801903685848,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,1.6134380190932094,1,1,1,0,1,1,1,1,0,0.649259942150437,1.6403643886187773,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,1,0.676156115780242,1,0,0,1,1,0,1,1,0,0.4398072285693498,0.6811859984680099,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,2.2712930083598994,0,0,0.8799130512830611,1,1,0,1,0,1,1,0,0,0.2436530999775376,0.7084883057213696,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,1.5726866319926456,1,1,1,1,1,0,1,1,1,1.3956430246735183,2.208106708326269,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.4241313359349805,1,0,0,0,0,0,0,0,1,-1.513422441730473,-0.8248110353383615,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,0.7169075028808058,1,0,0,0,0,0,0,0,0,-1.470202040515328,-0.5344839944243022,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,1,0.4316477931768593,1,0,0,0,0,0,0,0,0,-1.4884875948755816,-0.6458562194852983,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,0.5131505673779869,1,1,0,0,0,0,0,0,1,-1.3338915443752553,-0.4898777187904787,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,2.2712930083598994,0,0,1.2874269222886991,1,1,1,1,0,0,1,1,1,1.2875920216356558,1.8838338722984933,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,1,-0.3833799488344167,1,1,0,0,0,0,0,0,0,-1.3604887143538058,-0.7307427786578292,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,0,1.4504324706909542,1,1,0,0,0,0,0,0,0,-1.2956581125310884,-0.16313288727977973,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,0,0,1,0.20209502188605202,-0.9756469025731709,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.2391590779462565,1,0,0,0,0,0,0,0,1,0.1671862362892042,-0.9474617397901959,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.2611257875327253,1,0,0,0,0,1,1,0,0,-0.17691465030829628,-0.3416904181445159,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,0,0.9206644383836249,0,0,0,0,1,1,1,1,1,-0.33982231642691996,0.30778225221713157,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.7501424327394909,1,0,0,0,0,0,0,0,1,-1.4868252717519221,-0.8748027297028396,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,1.5726866319926456,1,0,1,0,1,1,1,1,1,0.5910786328223572,1.567771592696142,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,1.2874269222886991,1,1,1,1,1,1,1,0,0,0.5478582316072123,1.4507490922456068,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-1.0354021424434374,1,0,0,0,0,1,1,1,1,0.19877037563873334,-0.807926423334465,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,1.0021672125847525,1,0,1,1,1,1,1,0,1,0.3167953174185523,0.8322205081969829,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,0,-0.7908938198400547,1,1,0,1,1,0,1,0,0,0.9750752743876839,-0.47032246880949524,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,-1.1984076908456927,0,0,1,0,0,0,0,0,0,-1.1659969088856532,-0.9664431336769292,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,2.2712930083598994,1,0,1.6134380190932094,1,1,0,1,1,1,1,1,0,1.4937200889694244,2.4796730692359987,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,1,0.3093936318751679,1,1,0,1,1,0,1,0,1,1.049879814952358,0.7214442106184771,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,0,-0.7501424327394909,1,1,0,0,0,1,1,0,1,0.06079755637500101,-0.5745435640806058,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,1,-1.2391590779462565,1,0,0,0,0,0,0,0,1,-0.673949264282464,-0.9671714894888619,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,0,0,1.3689296964898268,1,1,0,1,1,1,1,1,0,1.5336158439372507,2.273791159729663,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,0,0.2278908576740403,1,1,0,0,1,1,1,1,1,1.3374617153454385,0.7704426925121377,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,1,-1.2799104650468203,0,0,0,0,0,0,0,0,1,-1.3122813437676828,-0.9957539372601639,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-0.4241313359349805,1,0,0,1,0,1,0,0,1,-0.3198744389430068,-0.4802766649059101,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,0,0,1,-1.4851629486282627,-0.9980493616371643,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,-1.116904916644565,1,0,0,0,0,0,1,0,1,0.5096247997630454,-0.83099102404567,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,-0.13887162623103388,1,1,1,0,0,1,1,0,0,0.14225138943431287,-0.1424078537220557,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,1,-1.2799104650468203,1,0,0,0,0,0,0,0,1,0.17051088253652336,-0.9760662589497381,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-1.1984076908456927,1,0,0,0,0,0,0,0,0,-1.4751890098863063,-0.9790458963621904,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,1.5726866319926456,1,0,0,0,0,0,0,0,0,-1.498461533617538,-0.43258039491843236,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,1,-0.9538993682423098,1,0,0,1,0,0,0,0,1,-0.48776907443260853,-0.7932489501546072,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,0.4316477931768593,1,1,0,1,0,0,1,1,1,1.21777445044196,0.9918628593397067,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,0.6354047286796782,1,1,1,1,1,0,1,1,1,0.621000449048227,0.7092828756980234,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.2611257875327253,1,1,1,1,0,0,0,0,1,0.7273891289624302,-0.031918484190675056,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.9538993682423098,1,0,0,0,0,0,0,0,0,-1.4835006255046033,-0.9017960375208336,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,0,1,1,0.5328973234942774,-0.9712546963133336,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,0.5539019544785507,1,0,0,0,0,0,0,0,0,-1.5084354723594946,-0.5839680468592513,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-1.2391590779462565,1,1,0,0,0,0,0,1,0,-0.09047384787800644,-0.9547011551330429,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.2712930083598994,0,0,-1.2799104650468203,1,1,0,0,0,0,0,0,1,0.38827521173590773,-0.9731749070902475,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,1.2874269222886991,0,0,1,0,1,1,1,1,1,-0.15696677282438337,0.6905663384701747,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2.2712930083598994,0,0,-0.8316452069406185,1,1,0,1,0,0,1,0,1,0.8819851794627563,-0.5237793711277141,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,1,0,-1.0761535295440012,1,0,0,0,1,0,1,1,1,1.0299319374684452,-0.7536528796513516,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,1.0836699867858801,1,0,0,0,0,0,0,0,0,-1.4768513330099655,-0.44763308169837673,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-1.0354021424434374,1,0,0,1,0,0,1,1,1,0.9734129512640246,-0.7272996420923288,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,2.2712930083598994,1,0,1.6134380190932094,1,1,1,1,1,0,1,1,1,0.6426106496557993,1.6988756388440447,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,2.2712930083598994,0,0,-0.6686396585383633,1,0,0,0,0,0,0,1,1,0.4647420754242411,-0.46915268523275466,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,-0.30187717463328906,1,1,0,0,1,0,0,0,0,-0.3065758539537315,-0.38658362182546446,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,0,0.06488530927178511,1,1,1,1,0,1,0,0,0,-0.0705259703940933,-0.0027180375486421356,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-1.2799104650468203,1,1,0,0,0,0,0,0,1,0.32344460991319013,-0.9740356912316225,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,-0.913147981141746,1,1,0,1,1,0,1,1,1,1.2410469741731918,-0.535101993295033,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,0,-0.34262856173385287,1,0,0,0,0,0,0,0,0,-1.4851629486282627,-0.7712437760789406,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,-0.913147981141746,1,1,1,1,0,0,1,0,0,0.18380946752579844,-0.7084506765350377,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,1.491183857791518,1,0,1,1,0,0,0,0,1,-0.36974413265278955,0.6724457287248166,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,1.0021672125847525,1,0,0,0,0,0,0,0,0,-1.4635527480206902,-0.5130526764428858,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,0.7169075028808058,1,0,0,1,1,1,1,1,1,1.2842673753883371,1.304570287929519,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,1,-0.1796230133315977,0,0,1,0,1,1,1,0,0,-0.46449655070137674,-0.3947500354744079,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-0.6686396585383633,1,0,1,0,0,0,0,0,1,-0.4861067513089492,-0.6704437459850902,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-0.30187717463328906,1,0,1,1,0,1,1,1,1,0.47305369104253825,-0.16732645104545338,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.2712930083598994,1,0,-1.1984076908456927,1,0,0,1,0,0,0,0,1,0.3267692561605088,-0.9013987525325067,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,0,1.1651727609870077,1,1,0,0,0,0,1,1,1,1.0548667843233366,1.4976066494799496,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.2391590779462565,1,0,0,0,0,0,0,0,0,-1.4851629486282627,-0.9893532346704514,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,0.7576588899813697,1,0,0,0,0,0,0,0,0,-1.5084354723594946,-0.5664875073728642,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,1.5726866319926456,1,0,1,0,1,0,1,1,0,0.42484632045641485,1.4537508010462996,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,1,-0.505634110136108,1,0,0,0,0,0,0,0,0,-1.4868252717519221,-0.8276803158096119,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,-1.0761535295440012,1,0,0,0,0,0,0,0,0,-1.4934745642465599,-0.9456298145662436,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.0761535295440012,1,0,0,0,0,0,0,0,0,-1.4818383023809438,-0.9523395165913214,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-0.13887162623103388,1,1,1,1,0,1,0,0,0,0.08905704947721149,-0.2118665125145557,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,0.1463880834729127,1,0,0,0,0,0,0,0,1,-1.536694965461705,-0.7027783297572581,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.1796230133315977,0,0,0,0,1,0,0,0,1,-1.164334585761994,-0.6578851260763096,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,0,-1.0354021424434374,1,1,0,0,0,0,1,0,1,0.7224021595914518,-0.7497903867092839,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,1.2466755351881353,1,1,0,0,0,0,0,0,0,-1.34885245248819,-0.29260365069789374,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,0.6354047286796782,1,1,0,0,0,0,0,0,0,-1.3704626530957627,-0.4889727918726228,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,0,0.676156115780242,1,0,0,0,0,0,0,0,0,-1.4735266867626466,-0.6092397863944952,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,2.2712930083598994,0,0,-0.22037440043216147,1,1,0,1,0,0,0,0,1,0.5545075241018501,-0.07019027139950719,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,1.6134380190932094,1,1,1,1,1,1,1,1,0,0.9152316419359449,1.959428377021821,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,0,-1.2799104650468203,1,0,0,0,0,0,0,0,1,0.145576035681632,-0.9763973297733439,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,1.6134380190932094,0,0,0,1,0,1,1,1,0,-0.36974413265278955,0.6634406023227383,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,0.5946533415791145,0,0,1,1,0,1,0,0,0,-0.8351946072774281,-0.21294801053833465,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,1,0,1,-0.3364976701796011,-0.9827980323630564,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,0.1463880834729127,1,1,0,1,1,0,1,1,1,1.3308124228508007,0.7086648768272925,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,1,0.4316477931768593,0,0,0,1,0,0,0,0,0,-1.179295493874929,-0.46659240419686976,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,2.2712930083598994,1,0,-0.22037440043216147,1,1,0,1,1,1,1,1,0,0.6342990340375021,0.012864362549071435,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-0.9538993682423098,1,0,0,0,0,0,0,1,1,0.49133924540279184,-0.6875932146478714,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,0.2278908576740403,1,1,0,0,1,1,1,1,1,1.2925789910066343,0.7537125802259238,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.2712930083598994,0,0,0.1056366963723489,1,1,1,0,0,0,1,1,1,1.139645263629967,0.5621770730758396,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,1.0836699867858801,1,0,0,1,0,1,1,1,1,1.1728917261031555,1.65702828674027,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,-0.22037440043216147,1,0,0,0,0,0,0,0,0,-1.4768513330099655,-0.7722590599379985,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,2.2712930083598994,0,0,-1.2391590779462565,1,0,0,0,0,0,0,0,0,-0.6922348186427176,-0.9693565569246604,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.0354021424434374,1,1,0,0,0,0,0,0,0,-1.3721249762194219,-0.9305550563980588,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,0.1463880834729127,1,1,0,1,0,1,0,1,1,0.19710805251507402,0.10192241409903566,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,0.3501450189757317,1,1,1,1,0,0,1,0,1,0.9817245668823218,0.711821085345668,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.7908938198400547,0,0,0,1,0,0,0,0,0,-1.184282463245907,-0.8492661335087109,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,1,-0.5463854972366718,1,0,0,0,0,0,0,0,0,-1.4602281017733714,-0.8005545796621755,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,0,1.124421373886444,0,0,1,1,0,1,0,0,0,-0.9000252091001455,0.0033736656057047395,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,1,0.6354047286796782,1,0,0,1,1,1,1,0,1,1.021620321850148,1.0359394216557611,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.2712930083598994,0,0,-1.1984076908456927,1,1,0,0,1,0,1,0,0,0.8736735638444593,-0.8793052929038787,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,1.491183857791518,1,1,0,1,0,1,1,0,1,0.9202186113069233,1.8449440862189304,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,0.4316477931768593,0,0,0,0,1,1,0,1,0,-0.68558552614808,-0.15439261753658623,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,1,-0.8723965940411823,0,0,1,0,0,1,0,0,1,-0.9548818721809067,-0.8292032415981987,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
