gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1.0,0,0,0,0.24026063436354905,1,0,0,0,0,0,0,0,1,0.1924572277790187,0.152616719207571,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1,0,0,-1.229969518276813,0,0,0,0,1,0,0,0,1,-1.144302862944028,-0.9677833867232706,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,-0.24981608318323825,1,1,0,0,0,0,0,0,0,-1.2911628978798932,-0.6985084014593584,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,0,0,0,1.6288113340794463,1,1,1,1,1,1,1,1,1,1.7862223796398293,2.7989084083005813,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0,1,1,-1.0666106124278838,1,0,0,0,0,0,0,0,0,-1.4880888538166215,-0.9581314752924367,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0,0,0,-1.1891297918145805,1,0,0,1,1,0,0,1,0,0.8583339770904989,-0.8833625208443632,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1,1,0,1.6288113340794463,1,1,1,1,1,1,1,1,1,1.7144612262052588,2.735637237745921,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1,1,1,-0.9032517065789546,0,0,0,0,0,0,0,1,1,-1.0057871481749732,-0.8414856793138094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,1,1,1.3020935223815882,1,0,0,0,0,0,0,0,1,-1.5014397660835184,-0.436083159791522,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,1,0.19942090790131678,1,0,0,0,0,0,0,0,0,-1.4814133976831734,-0.6667727387593582,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-0.6990530742677933,0,0,1,1,1,1,0,0,0,-0.6269550126017752,-0.694327389134481,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0,0,0,0.7303373519103363,0,0,0,1,1,1,0,0,0,-0.8338941527386762,-0.14310094506846463,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0,1,1,1.4654524282305172,1,0,1,0,0,1,1,1,1,1.1637360951957638,1.9630840135885224,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0,0,0,1.0570551636081944,1,1,0,0,0,1,0,0,0,0.5329054905848883,1.1354882069626586,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,0,0,1.3837729753060528,0,0,0,0,0,1,0,0,0,-1.1760112795779079,-0.12068360239039856,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,1,0,0,-0.4540147154943996,1,1,0,1,1,0,1,1,1,1.323947042398526,0.0077268506087613195,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-1.1482900653523482,1,1,0,0,0,0,0,0,0,-0.43169792069840884,-0.9133190293635646,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,1,0,-0.5356941684188642,1,1,0,1,0,0,0,1,1,0.8149435122230837,-0.28185273174351816,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-1.229969518276813,1,0,0,1,0,0,0,0,0,-0.5151411223665141,-0.9596215169188557,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-0.9849311595034191,1,0,1,0,0,0,1,0,0,0.6764277974540293,-0.7054693421917341,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,-0.9849311595034191,1,1,0,0,0,0,0,1,1,0.6847721176208398,-0.7237056725449227,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,1,1,-1.0257708859656514,1,0,0,0,0,0,0,0,1,-1.4830822617165353,-0.9250614469568373,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0,1,0,1.5879716076172141,1,1,0,1,1,1,1,1,0,0.6513948369535977,1.64677263966974,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,1,0,0.689497625448104,1,0,0,0,0,0,0,0,1,-1.4864199897832595,-0.5698310753330786,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,0,0.3219400872880136,1,1,0,0,1,1,1,1,1,1.3773506914661136,0.9254812953466093,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0,0,1,0.6486578989858718,0,0,0,1,1,0,0,1,0,-0.63863706083531,-0.06499607653139335,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-0.20897635672100598,1,0,0,0,0,0,0,0,0,-1.4880888538166215,-0.7525279702738648,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-0.9440914330411869,1,0,0,1,1,0,0,0,0,0.5295677625181638,-0.7119187760971301,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,1,0.7303373519103363,1,0,0,0,0,0,0,0,0,-1.4864199897832595,-0.570943046696078,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1,0,0,-0.4131749890321673,1,0,1,0,1,1,0,1,1,0.1690931313119491,-0.3153897880515772,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,1.3020935223815882,1,1,0,0,0,0,0,0,1,-1.3312156346805837,-0.3289780781074288,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0,1,0,0.5261387195991749,1,1,1,0,1,0,0,0,1,0.6630768851871323,0.6491564116412815,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,1,-0.8624119801167224,1,0,0,0,0,0,0,0,0,-1.461387029282828,-0.9127852831093248,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0,0,0,1.0570551636081944,1,1,1,1,1,0,1,1,1,1.4374297966671492,1.8139686538103155,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-0.9849311595034191,1,0,1,0,1,0,0,1,1,0.06729242527686077,-0.7452334381325894,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,0.36277981375024587,1,1,0,0,1,0,0,1,0,0.010551048142549094,0.12334963293342938,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0,1,1,0.4852989931369427,1,1,0,1,1,0,0,1,0,0.9918430997594673,0.9077564718204005,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0,1,1,1.424612701768285,1,1,1,0,0,1,0,1,1,0.9901742357261049,1.817838314153553,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-1.229969518276813,1,0,0,0,0,0,0,0,0,-1.5331481827173985,-0.9791254946258635,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-0.9849311595034191,1,0,0,0,0,1,0,0,0,-0.5101345302664279,-0.821181082225442,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,1.6288113340794463,1,1,1,1,1,1,1,0,0,0.5178857142846293,1.5388446991770268,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,0,0.7303373519103363,1,1,0,1,0,1,1,1,1,0.4978593458842837,0.7871520577894955,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0,1,1,0.40361954021247815,1,0,1,0,0,1,0,1,0,-0.03283941672486555,0.22634042057442505,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0,1,0,0.4444592666747104,1,1,1,1,0,0,0,1,1,0.9818299155592943,0.8241139858955926,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,0.36277981375024587,0,0,0,0,1,0,1,1,1,-0.4450488329653057,-0.07978529565928413,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-0.9849311595034191,1,1,0,1,1,0,1,0,1,0.9784921874925703,-0.6586553478094632,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,0,-1.4764068055830868,-0.9936700800538946,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,-0.9849311595034191,1,0,0,0,0,0,0,0,0,-1.5031086301168806,-0.9272631502555758,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1,1,0,-0.658213347805561,1,0,0,1,0,0,0,0,1,0.32095975834790064,-0.47869390242165544,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,-0.6753520695692762,-0.9829951549691012,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1,0,0,-0.5765338948810964,1,1,0,1,0,0,0,0,1,0.5295677625181638,-0.3748802559720401,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,1,-0.5765338948810964,0,0,0,0,0,0,0,1,1,-0.9907673718747142,-0.7567979403077821,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,-0.7398928007300255,1,1,0,0,0,1,1,0,1,0.06395469721013627,-0.5670956257801003,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,1,0,1.3020935223815882,1,0,0,1,1,1,0,1,1,0.12069607434444796,0.9448740759173173,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0,0,0,0.97537571068373,1,1,0,0,0,0,0,0,0,-1.3278779066138595,-0.4094180865067986,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0,1,1,1.6288113340794463,1,0,0,0,0,0,0,0,0,-1.5014397660835184,-0.38904677113665137,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0,1,1,1.424612701768285,1,1,0,1,1,1,1,1,1,1.5525814149691346,2.3468475703868434,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,1,1,-0.4540147154943996,1,0,0,0,0,0,0,0,1,-0.6586634292356551,-0.5907806158119856,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,-0.6536568371355689,-0.9827060424147214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,1,1,-0.37233526256993504,1,0,0,0,0,0,0,0,0,-1.478075669616449,-0.7898234897888615,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,0,-1.0257708859656514,1,0,0,0,1,1,0,1,0,-0.06287896932538364,-0.8167109573461848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,1,1,1.6288113340794463,1,1,1,1,1,1,1,1,1,1.7661960112394839,2.6929375374067472,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1,0,0,1.5062921546927495,1,1,1,0,1,1,0,1,0,0.3142843022144521,1.2349651650965765,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,1,0,1.0570551636081944,1,1,1,0,1,1,1,1,1,0.6547325650203217,1.183992397816688,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0,0,0,1.0162154371459622,1,0,1,1,1,1,1,0,1,0.32095975834790064,0.8503787494896363,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1,1,0,1.261253795919356,1,1,1,1,1,0,1,1,0,1.4624627571675808,2.1071510233787123,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,0,0,-0.82157225365449,1,1,0,0,1,0,1,1,1,1.1837624635961095,-0.4848987026271916,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0,0.7711770783725685,1,0,0,0,0,0,0,0,1,-1.496433173983432,-0.5593340656663651,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0,1,0,0.07690172851461995,1,1,0,0,1,0,1,1,1,1.1804247355293849,0.5450981314918064,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,1.5879716076172141,1,1,0,0,0,0,0,0,1,-1.2928317619132552,-0.2013015262078483,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0,1,0,-0.9032517065789546,1,0,0,0,0,0,0,0,1,-1.4930954459167078,-0.9192569564419808,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0,0,-1.1891297918145805,1,1,0,1,0,0,0,0,1,0.49118388975083566,-0.9115621146100256,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,-1.270809244739045,1,0,0,0,0,0,0,0,0,-1.5014397660835184,-0.9940036714627943,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,1,0.9345359842214976,1,1,1,1,0,1,0,1,1,0.36935681531540177,0.893923548064689,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-1.1891297918145805,1,0,0,0,0,0,0,0,1,-1.5047774941502425,-0.9761898902275453,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-0.4540147154943996,1,0,0,0,0,0,0,0,1,-1.46305589331619,-0.8091717915050495,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0,1,1,-0.82157225365449,1,1,0,0,0,0,0,0,0,-1.3161958583803248,-0.8805825924368649,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0,1,1,1.6288113340794463,1,1,1,0,0,0,0,0,0,-0.31320857432969945,0.7690936428543867,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,0,-0.6653388853691036,-0.9828617184055412,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,1,1.5879716076172141,1,1,0,0,0,0,0,0,0,-1.3095204022468763,-0.19620869736531157,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,1,0,0,-1.1482900653523482,1,0,0,0,0,0,1,0,1,0.47282638538385213,-0.87253191976875,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,0.18745063567893216,-0.9714973710756882,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-0.82157225365449,1,0,1,0,0,0,1,0,1,0.6831032535874778,-0.5672957806254403,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-0.0047777244098446,1,0,0,0,0,0,0,0,0,-1.4730690775163628,-0.7116296635427503,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,0,-1.4930954459167078,-0.9938924743264944,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,1.5879716076172141,0,0,1,1,1,1,1,1,0,0.0706301533435848,1.082914200920051,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1,0,0,0.2811003608257813,1,1,0,0,1,0,1,1,1,1.1704115513292124,0.7924005626228523,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1,0,0,-1.229969518276813,1,0,0,0,0,0,0,0,0,-1.5181284064171394,-0.9862198719217992,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,0.689497625448104,1,1,0,1,0,0,1,1,1,1.1236833583950732,1.1718941493872557,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,0.15240449097832806,-0.971964399048148,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,-0.82157225365449,1,0,0,0,0,0,0,0,1,-1.4530427091160174,-0.8666384715448536,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1,0,0,0.8936962577592654,1,0,0,0,1,1,0,1,0,0.01889536830935962,0.5673153193245325,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0,1,1,-0.9440914330411869,1,0,0,0,0,0,0,0,0,-1.479744533649811,-0.9177669148155618,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0,0,0,-0.33149553610770277,1,1,1,0,0,0,0,0,1,-0.30152652609616465,-0.3798174088237571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,0,0,-1.229969518276813,1,1,0,0,0,0,0,0,1,0.33931726271488366,-0.9332010773339922,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1,1,0,1.3837729753060528,1,1,0,1,1,1,1,1,1,1.4240788844002523,2.1338605755179563,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0,0,0,-1.1482900653523482,1,1,0,0,0,0,0,1,1,0.6997918939210989,-0.8520271678350427,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,1.4654524282305172,1,1,1,1,1,1,1,1,1,0.7832350955892041,1.7319941249300066,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0,1,1,0.07690172851461995,1,0,0,0,0,0,0,0,1,-1.4880888538166215,-0.699375739122498,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0,0,0,-1.229969518276813,1,0,0,0,0,0,0,0,1,0.1707619953453111,-0.9428529887648263,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,1,-0.658213347805561,1,1,0,0,0,1,0,0,1,0.49452161781755966,-0.44046432696173926,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,1,1,1,0.8416453367568778,-0.9627795155897737,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,0.2811003608257813,1,0,0,1,0,0,1,0,1,-0.20306354812780036,-0.013333887006445513,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-0.37233526256993504,1,1,1,0,1,0,1,1,1,0.4628132011836796,-0.18299847757287976,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0,1,1,0.689497625448104,1,1,0,1,1,0,1,0,1,0.9668101392590357,1.0077449367812978,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1,1,0,0.5261387195991749,1,1,1,0,1,1,0,1,0,0.3493304469150567,0.5452538074826263,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,0,0,-0.9440914330411869,1,1,0,0,0,0,1,1,0,0.9918430997594673,-0.6214710254307665,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,0.16408653921186261,-0.9718087230573281,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1,0,0,-1.107450338890116,1,0,0,0,0,0,1,1,1,0.891711257757741,-0.8027223575996535,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,0.4852989931369427,1,1,0,1,1,0,0,0,1,0.6714212053539428,0.7152519894579604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,0,0,-1.1891297918145805,1,0,0,0,0,0,0,0,1,-1.4830822617165353,-0.975433749700706,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,-1.1482900653523482,1,1,0,0,1,0,1,0,0,0.03057741654289417,-0.8915243906487782,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,1,-0.7398928007300255,1,0,1,1,1,1,0,1,0,0.3810388635489363,-0.5336030483265612,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,1,0,0.7303373519103363,1,1,0,0,1,0,1,1,0,0.36768795128203974,0.7213233530999364,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-0.658213347805561,1,0,0,1,0,1,0,0,1,-0.3599367672638384,-0.63174564082488,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,-0.9032517065789546,1,1,0,0,0,0,0,0,1,-1.3445665469474806,-0.8898341941770191,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,1,-0.0047777244098446,1,0,0,1,0,0,1,0,1,0.7148116702213574,0.20872679418451606,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,-0.6990530742677933,1,1,0,0,0,0,0,0,0,-1.3178647224136868,-0.8302325291202562,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0,1,1,1.424612701768285,1,0,0,0,0,0,0,0,1,-1.511452950283691,-0.4315685560577448,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,0.18745063567893216,-0.9714973710756882,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-0.6173736213433287,1,1,1,1,1,1,1,0,1,1.4007147879331832,-0.2590350793747724,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-1.270809244739045,0,0,0,0,1,1,0,0,0,-0.9607278192741964,-0.9867980970305587,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,1,1.1795743429948913,1,1,1,1,1,1,0,1,1,0.49118388975083566,1.1413594157592948,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0,0,1,-1.107450338890116,1,0,0,0,0,0,0,0,0,-0.6236172845350509,-0.9041563853324502,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,1.5879716076172141,1,0,0,1,0,1,1,1,1,0.2892513417140205,1.289896550428742,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,0,0,-1.1891297918145805,1,0,0,0,0,0,0,0,0,-1.478075669616449,-0.9746776091738663,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,0,0.8528565312970331,1,1,0,0,0,0,0,0,0,-1.337891090814032,-0.43388145649278337,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,0,-1.4830822617165353,-0.9937590377629344,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,0.24026063436354905,1,0,0,0,0,0,1,1,1,0.8149435122230837,0.4837173122542447,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1,1,0,-0.0047777244098446,1,1,0,0,1,0,0,0,0,0.48784616168411116,0.1403405553600587,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1,0,0,-1.270809244739045,1,0,0,1,0,0,0,0,1,0.277569293480486,-0.9702964420036491,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,-0.9849311595034191,1,1,0,0,0,0,0,0,0,-1.3445665469474806,-0.9120513820097454,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0,0,1,-1.1482900653523482,1,0,0,0,0,0,0,0,0,-1.478075669616449,-0.960733488281855,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-0.5765338948810964,1,0,0,0,0,0,0,0,0,-1.5031086301168806,-0.8285423326484973,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,1,1.3020935223815882,1,1,1,0,0,1,0,0,1,0.738175766688427,1.3667337716119943,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,1,1,1.6288113340794463,1,1,1,0,0,0,0,0,0,0.47950184151730063,1.5461837101728224,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,-0.6336304687352236,-0.9824391692876016,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-1.229969518276813,0,0,0,0,0,0,0,0,1,-1.3278779066138595,-0.9806600151068027,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,0,0,1.3429332488438204,1,1,0,1,1,1,1,1,1,1.4841579896012884,2.084600244137087,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,-1.1482900653523482,1,0,0,0,0,0,0,0,1,0.1624176751785006,-0.8760457492758277,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,-0.82157225365449,1,0,0,0,0,0,1,0,1,-0.27983129366245735,-0.7231496868634231,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,-1.270809244739045,1,0,1,0,0,0,0,0,1,-0.5318297627001352,-0.9810825642247423,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-0.20897635672100598,1,0,0,0,1,1,0,1,1,0.8182812402898082,0.05743197053483034,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,0.4444592666747104,1,0,0,1,0,0,0,1,1,-0.15633535519366146,0.13079984106552472,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1,1,0,-1.270809244739045,1,0,0,0,0,0,0,0,0,-0.6236172845350509,-0.9823057327240415,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,0.1740997234120356,-0.9716752864937681,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,1.547131881154982,1,1,0,1,1,0,1,1,1,1.3957081958330966,2.28733486303912,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0,0,1,-0.6173736213433287,1,0,0,0,0,0,0,0,0,-0.6703454774691899,-0.6996870911041376,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-0.12729690379654143,1,0,0,0,1,0,0,0,0,-0.5251543065666867,-0.4139994085223557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,1,1,0.40361954021247815,1,0,0,0,1,1,1,1,0,0.28257588558057245,0.370852218909815,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0,1,1,1.6288113340794463,1,1,1,0,1,1,0,0,1,0.06061696914341226,1.1373785582797573,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0,1,1,-1.1482900653523482,1,0,0,0,0,1,0,1,0,-0.1079382982261603,-0.9006647952526324,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-0.9849311595034191,1,1,1,1,1,0,0,0,1,0.02723968847617015,-0.7478354511220077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,1,1,-0.6173736213433287,1,0,1,1,0,0,1,1,0,0.32930407851471116,-0.4619920925494059,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,1,0.11774145497685222,1,0,1,0,0,1,0,0,1,-0.32489062256323403,-0.15055115320055998,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0,0,0,-0.2906558096454705,1,0,1,1,0,1,1,1,1,0.4778329774839386,-0.1567781928333561,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,0.9345359842214976,1,0,0,1,0,1,0,0,0,0.49118388975083566,0.882448003598536,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,1.5879716076172141,1,0,1,0,1,1,1,1,1,0.5779648194856649,1.6658985471133279,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,0,0,-0.2906558096454705,0,0,1,1,1,0,1,1,0,-0.12128921049305733,-0.31770268848661576,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0,1,0,-0.33149553610770277,1,0,0,1,1,0,1,1,1,1.1553917750289533,0.0786706235681171,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,0,0.19078836374565666,-0.9714528922211683,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,1.5062921546927495,1,1,1,1,1,0,1,1,1,1.514197542201806,2.302346476439611,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,1,1,-0.5356941684188642,1,1,0,0,0,0,0,0,1,-1.3278779066138595,-0.7947384032133185,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,1,1,0,-0.1681366302587737,1,1,0,0,0,1,1,1,1,1.2221463363634375,0.24806834100743147,1.0,0.0,0.0,0.0,1.0,0.0,0.0
